


央视卫视,#genre#
溺水急救法,https://vod.youlai.cn/2aaa587bbd0e4956a56308a0938639cb/7ac941194a5d40cfa6da4686b260b387-5d426ff1efd528dabda8e033370c8cc9-sd.mp4
烫伤处理方法,https://vod.youlai.cn/a20efe703b7a42ec8ccf8a6a8dd9727c/f2a8b958b8ec48a688f1c03a67230b79-99b25adf2d1ceec924e6f239734ec17f-sd.mp4
化学烧伤急救法,https://vod.youlai.cn/5d47114144cb4e1db85ad47900bd7f79/e7c3c073b7c24869a054b9737011f30c-881d5aba1b662946699ca1772704a530-sd.mp4
烧伤急救法,https://vod.youlai.cn/eb9e5234a337406d8a2e697bb4aac898/e0ee1169d3c64f319e1f1872d3b7c1d6-176ddb4e1e02662f900012ad091fd1b1-sd.mp4
震后伤者搬动法,https://vod.youlai.cn/0f576600f83c4742bf72d18710cdb5fe/5cf97ece62504c4ebf13a0a6b6ee50ae-928415aa4ba64b511fbf0e8430721bfa-sd.mp4
地震后救人法,https://vod.youlai.cn/e3834231164a463c92b5f52958c26bd3/aac03e41e540489ab112f777ab93f583-c5c04be7262ece281727bd488251ab7d-sd.mp4

地震常见损伤法,https://vod.youlai.cn/8747628437f2480aa4621543f1d0c40f/5f1999e4ef64413785a34b0bd9d619d2-830ee851f6aa699e0aa5f25b6d7f6565-sd.mp4
震后如何自救,https://vod.youlai.cn/b34b204500d24dbf8192c7bbff2d824c/d1da2a68305341e3a8bbcd7f02fdfd2d-d2ebb1ef5a9acaa64a641d8934176d7f-sd.mp4
地震室内避震法,https://vod.youlai.cn/ee919f7ca13b455a8fd962a67a16f6fa/6821b9d7cf654b9d9158e740b68d2881-f086476aece37a745a799375ef02be98-sd.mp4
逃生绳使用方法,https://vod.youlai.cn/f83c5c894ef44926bebab5e9f980db9d/a4e1f6c4000e43a58fc9db67f9e27aa8-5048cf16b73fd77466c630985f1181c0-sd.mp4
消防栓使用方法,https://vod.youlai.cn/12c48bb0131446b8ae4220f42f30d00e/a449907d3c184117bce1fa4e45160021-50a5d596f5ee393960f56889965b1465-sd.mp4
灭火器使用方,https://vod.youlai.cn/2c88e8af457941df96d136d9180aafcd/331c57c1d1ce46e2b6ba7b11eb0e8499-91b000c96ad1110e5138a95b4a1a8c6d-sd.mp4
液化气起火处理方法,https://vod.youlai.cn/44842e77fd8743708a979a4837e20a9d/200b19fcd2de4d3780fd27a2759bfed9-636d28f3b9a88ae79c0094ff97a9ec94-sd.mp4
电气火灾处理方法,https://vod.youlai.cn/cdc5cb23d6174aec872921e5bec77250/32681fe6b1074d5f8bf60d38eb399edd-beb682835cdae40a0b43795538eee923-sd.mp4
我起火处理方法,https://vod.youlai.cn/ab9e0e587d154a6197096d238e4c472d/0c34c13174b0499498cce1b7e81cc3f7-b3f101dfb12ede79e1d9fe73d850ccd3-sd.mp4
防踩踏方法,https://vod.youlai.cn/dc71bfc95b714da686854369c88d6e62/fb48f39d6a1642718022d85af3b46b48-3e3d6fb9a249e5ec80227d14b1c956d4-sd.mp4
蛇咬680f6aca8ace4b7f8873df46cb021e5e/2367b0d1488d4cb6bbf206b078365ecb-77b97d38069c61d165550fc6269079db-sd.mp4
狗咬伤处理方,https://vod.youlai.cn/efb13bc94e464550b949ab5bab9ab9a7/b7bb739318df4dddb9c52ca9b0127d6f-190e560d8873c154505d93dcade96c9f-sd.mp4
蟹蛰伤处理方法,https://vod.youlai.cn/fa350ee7ba3c4cca8ddf385b1eb4097c/53fb11d27fb44c1682b2f04e0ef387b0-7290c6efd2c00d1ab8b8491ebe041fcc-sd.mp4
蜱虫钉刺处理方法,https://vod.youlai.cn/124bdf764e614adf8491c1121d87c1bd/50fae9f9b7c8450594a46022e3b8eece-20179239507042181e9cd360836b058a-sd.mp4
蜘蛛咬伤处理方,https://vod.youlai.cn/d5c4e69e618045739f1c97cd3de22182/51fc5c8e2a1c431db9d1dd08a2fbcee7-114c80b900caaa8bd4fc60e21f626a9c-sd.mp4
蜈蚣咬伤处理方法,https://vod.youlai.cn/87440ac367524528870aced7d8d20759/3f0043d062c840919db22838ddf5bcb3-9dcbf485d19a8a8e482718948aa00a4c-sd.mp4
蚊虫叮咬处理方法,https://vod.youlai.cn/0227532bbe394870ab6916bddcdf8fbd/4a13b2bdd47b44a6950938b88b93e432-8326cb6fcac3de94f967b640a47d857e-sd.mp4
能抓伤处理方法,https://vod.youlai.cn/ae8b88e5c48f45f48c6a2dbbfb4a8be3/2d5b6cfc40e24d3fb0d74214bfca923c-43c397325b77142b053445484e7e436e-sd.mp4
猛兽咬伤急救法,https://vod.youlai.cn/ea37002cb665420e9b032340fd6ff092/b43d759483bb4262b5a566dc3a169ea7-fdf0c4b174e12c5987e794c28c607140-sd.mp4
蜂蛰伤急救法https://vod.youlai.cn/59a0292fe9794b958711f65e7afe0921/24a5efdb7a9e474aaed68e699a2549fc-6240c9a09191777cb3f6e90fd6cc61fd-sd.mp4


水母蛰伤急救法,https://vod.youlai.cn/fe77291f998f48cd92b208a01896c5c7/f0e7b5a475e34236b0e52380255e41b3-81f75be434f9d556a17392ddd7f91344-sd.mp4
海蛇咬伤急救法,https://vod.youlai.cn/37a06880123241eeb1ca2ce1f8b0bf29/478166d496c6484cb399d273ba8bb87e-26219703ab39d0ded314ad171c34284e-sd.mp4
海水溺水急救法,https://vod.youlai.cn/5cbedaa6dc614ae999433229c5d4bade/d879c5a126ba4c568e0c1f7c1b2c1bd4-e6602e7ee0d265c6228aa9a79b0e7268-sd.mp4

食物中毒急救法,https://vod.youlai.cn/2541f97ec35d4c509a5afaefd6be7d20/9e904355291c4b16899efc7a873e5086-36c651959f8a3eda9cd43a41a63bbc82-sd.mp4
糖尿病急救法,https://vod.youlai.cn/e334c441835c4844ac70a686d3578f1d/2eb0c31e5b724fbc9ee8c45e2d9e9885-d713526c69730f627ed351e32d044a88-sd.mp4
油漆中毒急救,https://vod.youlai.cn/eee9fc95203c47b1a090dd0155a78e03/0687b0c49efa43b094ace508883e0f6d-693dbf51f67e16dbb78b9274e5183ad7-sd.mp4
氨气中毒急救,https://vod.youlai.cn/27ffebb67405475780b5ff20cdb43f66/d509d745bc624a1c808b29c19d64fccc-30d5d34cecd554150ec38e12c8cbee55-sd.mp4
锌中毒解救法,https://vod.youlai.cn/f7a1fc3d91964b99b9b117f2ffbd548b/8c15eff9a47f41b3aaae3f29a81d1064-88b217748ee9969075c0cb2ee10120b0-sd.mp4 
甲醛中毒急救法,https://vod.youlai.cn/29550736988141a6be9c9810cff04e1e/6140e6e25aef4ec68a1d5f3826066c04-497e0b69b52f304ce451783101a3ff17-sd.mp4
中毒急救法1,https://vod.youlai.cn/6cc2f50a3b014e6b956969b7511f0478/e07b2509edd14925b9379752029ce4ec-e4d258fb31ce3a5494180fe2a4af5b5b-sd.mp4
中毒急救法2,https://vod.youlai.cn/54ae2683b7e54eefa72050a06146d9bc/d4f7d38fceaf47619c2dec179e1e4d3e-e60a6525ec4958f1ca44f9952fdb9748-sd.mp4
氢化物中毒急救法,https://vod.youlai.cn/4231117656f947c7a13401ca8639315d/cb59897f224c43b387b9a19a4487a515-535bd15a1be7092b76657e94998b3863-sd.mp4
鱼胆中毒急救,https://vod.youlai.cn/3c2d5ff2c4d4453490e477d28cec4f2b/2c7c8f9e2f634444bffdbff2f7a6458e-183c289f3ccc0b84cdcdbfae64d6270b-sd.mp4
农药中毒急救法,https://vod.youlai.cn/c7c6a5fa5c24456f86a9cb836a429446/cc2b418ae6a340c391125d98a56e806f-5cfeed2866c15ba1cddb20628d88557e-sd.mp4
酒精中毒处理方,https://vod.youlai.cn/0aec9e40ab59452ca0e600bc615fc1b0/ed0e0406cfbd4fc0a38e0a3cec8e6628-7512f0e8411535dc1b567d27b60806fb-sd.mp4
毒蘑菇中毒处理方法,https://vod.youlai.cn/bb9f6b62f1c64c1f86a6b562cac30949/5a183478ec3f42df8ca40e38086a3915-bc155b31c5a3db28543ce6876ca5439f-sd.mp4
百草枯中毒急救法,https://vod.youlai.cn/1362bc996ccf454aadbf9d9fccac18fd/4237c532ab9a4c71bb14db74d1f6aded-18a69fcf8f4e1bc5fca33557a3b9e7f9-sd.mp4
鼠药中毒急救,https://vod.youlai.cn/25f88bc2ab1c49a4956fef3ed025371e/a8d02a46436f4f92a98531c840861c39-e6fd9c194b4cda974f5cf434a40549bc-sd.mp4
水银中毒急救法,https://vod.youlai.cn/f52af57685b14362bc14269ebe4088fa/f9b5e9d124c046a180d8605ec845eeac-ccb22a4ad1f189b5ef37472411120ada-sd.mp4
安眠药过量急救,https://vod.youlai.cn/8b4722113c2749798049b105f7617d2d/817576a6ee234e3ab1c40c2950e2cb01-4f45a2d73aef642aac0926a2c65558d4-sd.mp4
铅中毒急救法,https://vod.youlai.cn/ac579a5c7ae1467889bdf253112fddff/e83bdb4916f14712bf486aeba625520c-e91c94b52ac4e1364952ebcad169447f-sd.mp4
河豚中毒急救法,https://vod.youlai.cn/54bb6f7f430a4b01ba135a81d44adf4b/80c3fb00cc0b4316a27a1a78c8c73666-ee55ff49bd654f85e212eeb11fefe2a6-sd.mp4
煤气中毒急救法,https://vod.youlai.cn/ff4732cb61da4459b3d1f05d438f6960/060bb35b8c8f48f1a42a640cf3645392-5e96ffaf9ba8489beaca87363f591ad7-sd.mp4
亚硝酸盐急救法,https://vod.youlai.cn/bb65c8d09d4d4e6485ec713adba0bbae/c782c5de3f3943a7930c35b45b7db3e1-0628404169396ded4d136ee9b75fb855-sd.mp4


急性肺水肿急救方法,https://vod.youlai.cn/cc3dbd5d0a1f4fea8b46ac0f995b916a/796a1ea552c14355b84fe65ff22f1505-faa7b0d74e172d056867afe29900afb3-sd.mp4
视眼膜急救法,https://vod.youlai.cn/778856eb18ed46c792ddaee436d6cee5/744d887bfb9244f5bf7657990b4fb5a4-54e9ef2c3411c44ef4ae31fe491e8c70-sd.mp4
花粉过敏急救法,https://vod.youlai.cn/f057f1f9b8a94da3b94f71463ebbeaf2/08a292496fce4f428626d9102750d351-26638ef62affbb65b374ccb994ec86d7-sd.mp4
药物过敏急救法,https://vod.youlai.cn/4893b4079a5743a1a336cc2e39987aea/078812b7cb80483b8201d4484e58ced6-c7d42026aa0243ce777ec86ac068a3a6-sd.mp4
食物过敏急救,https://vod.youlai.cn/4e30cbe3b54e4d08b6fc1cbd3615369e/cf38ec324c9b402babd483cd25f7721d-9d19493aafa7471219ceae34da2d69e2-sd.mp4
成人过敏休克急救法,https://vod.youlai.cn/e8a2ab31f2aa4aefa5bad4b2d1459037/1dfe90dfe2ad48b9a7c9a74298f6a1b8-755ae33f066ae59d8b4c3dd3f59da889-sd.mp4
胸痛急救法,https://vod.youlai.cn/c076ed1b60204d95951f5c9319f177ca/0be7c21158d0496d80e72bd645dd2ba7-4c30d8bd1923ea63c73cc6facb299eb2-sd.mp4
喉头水肿急救法,https://vod.youlai.cn/e16e32a1ce1a4b0b8bf874f5d8afec77/2f6e7e28d3b442a886c3c40fb872dd79-1488cbc41a1601d3b8176ac500df3e5e-sd.mp4
鼻腔异物处理方法,https://vod.youlai.cn/0d3341a2ef8c4f5298b8cc965f05d527/ed2e19b8cc754583a7da984f13eb4365-7ac2a29797c6329f0aabb6fdae128b63-sd.mp4
急性青光眼急救方法,https://vod.youlai.cn/8a5f88b015d64457bb428bbda43744d0/7ebd2cd9e3e74f5aa576b507d9478300-f37b25f245a1d856fc1f477a7fe45223-sd.mp4
化学品入演处理方法,https://vod.youlai.cn/43c13b78ca874ede99f61785f5119bec/13df4d8b490f49a8b8a9a24da857cbe8-1ce9d77d8c8735c849804131cba20102-sd.mp4
呕血急救法,https://vod.youlai.cn/aa073e2cf1644d81ad4eaaf2a762d010/16de57484821437895023936b1946903-7c03758906b6049c7eba83414bc3a63c-sd.mp4
哮喘急救法,https://vod.youlai.cn/ff8d34b583f74acfa04614dcdea3fd9a/65e3fb1cc22842b9bb2142a749db4d6a-3e5411a29aca5a95f3319f03c2efb587-sd.mp4
高血压急症急救法,https://vod.youlai.cn/6b4d7da0c8b647d583528abd6af52789/d6e63b94efa8499b8e48b2f20e888fbc-4407693169422fcdd6162b9f01855ec8-sd.mp4
低血糖处理方法,https://vod.youlai.cn/5e65ad9d42394cc69b0dd4321632ccf8/31703e5aac7f408591c210183232e452-6b0e78518f94071dcf5624e18540eb5e-sd.mp4
小儿高热处理方法,https://vod.youlai.cn/d75dc9968757423fb6829edf36dda96b/8caf4e4aa38445239c005154540fc16b-30d20c0c6b1388eaf360bfed06ca55a2-sd.mp4
肺栓塞急救,https://vod.youlai.cn/9df5ed604e954c6e88601b4d50984619/6008d40b3b24474e8d3a1728759f7dd1-9a37765115de6176497626491bb328d7-sd.mp4
突发低血压处理方,https://vod.youlai.cn/c7ba9f487cb449cf9a498ea73d4ea2b0/9b89b6b26d334c54af4c556bed36602f-b5e3f5cf3e0abe7bd2a9231aef55ae4b-sd.mp4
失血性休克处理方法,https://vod.youlai.cn/2da434bded7f469d986a539dcca68d9f/0906b1228632440798d1ef73bef770cb-49e854587498fdc03abf0f9ac81e9ffe-sd.mp4
脑卒中急救法,https://vod.youlai.cn/82fc05984b374ec89e1c2ee43460c00c/bf55998ded4e401aa0ac237312793965-7fc1fd3d1ffd2f65cbe42c65ad5003ac-sd.mp4
儿童过敏休克急救法,https://vod.youlai.cn/b2c9917f4b6b42f88cdf19e0cde5492e/bec39ba2ad854892a43020473a4af580-93a027c0ce27e445c360c7817965f137-sd.mp4
是血性休克急救法,https://vod.youlai.cn/2da434bded7f469d986a539dcca68d9f/0906b1228632440798d1ef73bef770cb-49e854587498fdc03abf0f9ac81e9ffe-sd.mp4








3D体验,#genre#
变形金刚U,https://vd3.bdstatic.com/mda-nd6k8tnavw6sj0a5/720p/h264_delogo/1649341231263414752/mda-nd6k8tnavw6sj0a5.mp4
千里江山图,https://vd4.bdstatic.com/mda-ncrggyx20mz0s134/sc/cae_h264_delogo/1648294922621791952/mda-ncrggyx20mz0s134.mp4
电影,https://vd3.bdstatic.com/mda-kj0kfvyty9dk9nk0/v1-cae/sc/mda-kj0kfvyty9dk9nk0.mp4
木叶上忍的究极对决,https://vd4.bdstatic.com/mda-mahnrqxb6xvgzyte/sc/cae_h264_nowatermark/1610957664/mda-mahnrqxb6xvgzyte.mp4
3D投影1,https://vd4.bdstatic.com/mda-ncuizu4wfrjswzxp/720p/h264_delogo/1648560283895563574/mda-ncuizu4wfrjswzxp.mp4
3D投影2,https://vd4.bdstatic.com/mda-ncuiyrw7qj9x5w3z/720p/h264_delogo/1648560203494563586/mda-ncuiyrw7qj9x5w3z.mp4
不同国家,https://vd2.bdstatic.com/mda-ncm7bqn1fvayqcac/sc/cae_h264_delogo/1647926240143319597/mda-ncm7bqn1fvayqcac.mp4
艺术科技感,https://vd3.bdstatic.com/mda-ncrw9pciw60jymyd/sc/cae_h264_delogo/1648329992682771558/mda-ncrw9pciw60jymyd.mp4
视觉艺术,https://vd2.bdstatic.com/mda-ncj8cwfhcr4zyrfd/sc/cae_h264_delogo/1647755833056552862/mda-ncj8cwfhcr4zyrfd.mp4
功夫之王,https://vdse.bdstatic.com//92bd4a8082ab3cb7e96e1d852bc0d5f4.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-05-07T19%3A35%3A37Z%2F-1%2Fhost%2Fbac03dc21a0ea989035da20433039cdcc82efc3a5773df7c4dbcf4d6b6d62443
3D0,https://vd2.bdstatic.com/mda-kfhr50vjwtmttwxc/v1-cae/sc/mda-kfhr50vjwtmttwxc.mp4
3D1,https://vd4.bdstatic.com/mda-mdfijn4crxseyky0/1080p/cae_h264/1618549960/mda-mdfijn4crxseyky0.mp4
3d4,https://vd2.bdstatic.com/mda-kmtfv6y5gctpa35w/sc/mda-kmtfv6y5gctpa35w.mp4
混剪3D,https://vd3.bdstatic.com/mda-kksk814vwc1m06av/sc/mda-kksk814vwc1m06av.mp4
3D5,https://vd2.bdstatic.com/mda-kkfx81ffgjvk2qja/v1-cae/sc/mda-kkfx81ffgjvk2qja.mp4
大橘,https://vd4.bdstatic.com/mda-ma2gq0my4ar6a8dz/v1-cae/1080p/mda-ma2gq0my4ar6a8dz.mp4
头号玩家,https://vd2.bdstatic.com/mda-kknwdmibvdrfaavv/v1-cae/1080p/mda-kknwdmibvdrfaavv.mp4
变形金刚1,https://vd3.bdstatic.com/mda-khb9j4g6c25biyqj/v1-cae/1080p/mda-khb9j4g6c25biyqj.mp4
精美,https://vd4.bdstatic.com/mda-mjak88esahdcpmc5/1080p/cae_h264/1633962937397290860/mda-mjak88esahdcpmc5.mp4
变形金刚LD,https://vd3.bdstatic.com/mda-nd6k8tnavw6sj0a5/1080p/cae_h264_delogo/1649341416696755483/mda-nd6k8tnavw6sj0a5.mp4
变形金刚2K,https://vd3.bdstatic.com/mda-nd6k8tnavw6sj0a5/qhd/cae_h264_delogo/1649341416716222901/mda-nd6k8tnavw6sj0a5.mp4
变形金刚4K,https://vd3.bdstatic.com/mda-nd6k8tnavw6sj0a5/uhd/cae_h264_delogo/1649341416749683469/mda-nd6k8tnavw6sj0a5.mp4
Bicycle,https://vd2.bdstatic.com/mda-mbirabhun6n01ucc/v1-cae/1080p/mda-mbirabhun6n01ucc.mp4
玩家,https://vd3.bdstatic.com/mda-kbhkh7z58qvsn0a1/mda-kbhkh7z58qvsn0a1.mp4
钢铁侠,https://vd4.bdstatic.com/mda-narbupksqbu5yyiy/sc/cae_h264_nowatermark_delogo/1643187081773112317/mda-narbupksqbu5yyiy.mp4
龙腾虎跃,https://vd2.bdstatic.com/mda-nb48vhn84vq41zf3/1080p/cae_h264_delogo/1644042257215201305/mda-nb48vhn84vq41zf3.mp4
终结者,https://vd3.bdstatic.com/mda-jk1hupziz0524rq1/mda-jk1hupziz0524rq1.mp4
AA,https://vd3.bdstatic.com/mda-mfnc43q5ngnzua6p/sc/cae_h264/1624437508830556235/mda-mfnc43q5ngnzua6p.mp4
Dreamcatcher,https://vd3.bdstatic.com/mda-mbiqgzsnfeyv74y6/v1-cae/1080p/mda-mbiqgzsnfeyv74y6.mp4
东京-新宿,https://vd4.bdstatic.com/mda-na6metzpvv5xqh6h/1080p/cae_h264/1641623274673701803/mda-na6metzpvv5xqh6h.mp4
大片3D,https://vd2.bdstatic.com/mda-ki2cvyhz79rw40wg/v1-cae/sc/mda-ki2cvyhz79rw40wg.mp4
小丑,https://vd2.bdstatic.com/mda-jkbrts1znp07ryb8/sc/mda-jkbrts1znp07ryb8.mp4
X战警：黑凤凰,https://vd2.bdstatic.com/mda-jetjizur4bnmfux8/hd/mda-jetjizur4bnmfux8.mp4
长津湖,https://vd3.bdstatic.com/mda-mgq3kek3j2cr07w7/sc/cae_h264_nowatermark/1627180666806871183/mda-mgq3kek3j2cr07w7.mp4
司藤,https://vd4.bdstatic.com/mda-nae2xzfan0zk06f7/sc/cae_h264_delogo/1642265942028031063/mda-nae2xzfan0zk06f7.mp4
星球大战9,https://vd3.bdstatic.com/mda-ndfj480755j9juhe/cae_h264_delogo/1650116825326935651/mda-ndfj480755j9juhe.mp4
MV,https://vd4.bdstatic.com/mda-kmbika46ppvf7nzc/v1-cae/1080p/mda-kmbika46ppvf7nzc.
轮播,#genre#

李连杰,http://cfss.cc/cdn/hy/11342390.m3u8
刘德华,http://cfss.cc/cdn/hy/11342424.m3u8
周润发,http://cfss.cc/cdn/hy/11342387.m3u8
陈情令,http://cfss.cc/cdn/hy/29465862.m3u8
古天乐,http://cfss.cc/cdn/hy/29982675.m3u8
甄子丹,http://cfss.cc/cdn/hy/11352935.m3u8
封神榜,http://cfss.cc/cdn/hy/23749096.m3u8
鹿鼎记,http://cfss.cc/cdn/hy/23865080.m3u8
寻秦记,http://cfss.cc/cdn/hy/23864973.m3u8
洗冤录,http://cfss.cc/cdn/hy/23903130.m3u8
创世纪,http://cfss.cc/cdn/hy/23749083.m3u8
大时代,http://cfss.cc/cdn/hy/23865161.m3u8
柳舟计,http://cfss.cc/cdn/hy/23860039.m3u8
封神榜,http://cfss.cc/cdn/hy/29465849.m3u8
寻秦记,http://cfss.cc/cdn/hy/29465848.m3u8
洗冤录,http://cfss.cc/cdn/hy/29465851.m3u8
创世纪,http://cfss.cc/cdn/hy/29465852.m3u8
洪金宝,http://cfss.cc/cdn/hy/11279251.m3u8
埋堆堆,http://cfss.cc/cdn/hy/23903123.m3u8
功夫电影,http://cfss.cc/cdn/hy/11352941.m3u8
猫和老鼠,http://cfss.cc/cdn/hy/11352879.m3u8
强森电影,http://cfss.cc/cdn/hy/21059581.m3u8
金庸武侠,http://cfss.cc/cdn/hy/11342435.m3u8
永夜星河,http://cfss.cc/cdn/hy/23734169.m3u8
电影_武侠,http://cfss.cc/cdn/hy/11342427.m3u8
电影_玄幻,http://cfss.cc/cdn/hy/11342414.m3u8
电影_国产,http://cfss.cc/cdn/hy/11352973.m3u8
电影_斯坦森,http://cfss.cc/cdn/hy/21059588.m3u8
剧集_老三国,http://cfss.cc/cdn/hy/11602081.m3u8
电影_不挤影院,http://cfss.cc/cdn/hy/11352897.m3u8
电影_许氏三杰,http://cfss.cc/cdn/hy/11602033.m3u8
电影_高分动作,http://cfss.cc/cdn/hy/11352884.m3u8
电影_欢笑影院,http://cfss.cc/cdn/hy/11352894.m3u8
电影_国产悬疑,http://cfss.cc/cdn/hy/11342395.m3u8
电影_黑帮斗争,http://cfss.cc/cdn/hy/11342419.m3u8
电影_喜乐影院,http://cfss.cc/cdn/hy/21059580.m3u8
亮剑,http://cfss.cc/cdn/hy/30080238.m3u8
雪豹,http://cfss.cc/cdn/hy/29580970.m3u8
成龙,http://cfss.cc/cdn/hy/11342386.m3u8
黄渤,http://cfss.cc/cdn/hy/11352876.m3u8
沈腾,http://cfss.cc/cdn/hy/11601968.m3u8
王晶,http://cfss.cc/cdn/hy/11602058.m3u8
周星驰,http://cfss.cc/cdn/hy/11336587.m3u8



一起来笑吧,http://b.zgjok.com:35455/yy/1454859415
 
家庭剧场,http://gdctyuncdnct.inter.ptqy.gitv.tv:80/tslive/c54_fast_877_720P_t10/c54_fast_877_720P_t10.m3u8?d
怀旧年代,http://newstreamcdnct.inter.ptqy.gitv.tv:80/tslive/c57_fast_883_720P_t10/c57_fast_883_720P_t10.m3u8?d
都市生活,http://bscloudcdnct.inter.ptqy.gitv.tv:80/tslive/c56_fast_878_720P_t10/c56_fast_878_720P_t10.m3u8?d
传奇剧场,http://lvbaiducdnct.inter.ptqy.gitv.tv:80/tslive/c54_fast_1052_720P_t10/c54_fast_1052_720P_t10.m3u8?d
警匪悬疑,http://newstreamcdnct.inter.ptqy.gitv.tv:80/tslive/c58_fast_880_720P_t10/c58_fast_880_720P_t10.m3u8?d
古装剧场,http://newstreamcdnct.inter.ptqy.gitv.tv:80/tslive/c55_fast_879_720P_t10/c55_fast_879_720P_t10.m3u8?d
抗战剧场,http://lvbaiducdnct.inter.ptqy.gitv.tv:80/tslive/c54_fast_884_720P_t10/c54_fast_884_720P_t10.m3u8?d
谍战剧场,http://lvbaiducdnct.inter.ptqy.gitv.tv:80/tslive/c57_fast_882_720P_t10/c57_fast_882_720P_t10.m3u8?d
欢乐剧场,http://newstreamcdnct.inter.ptqy.gitv.tv:80/tslive/c56_fast_951_720P_t10/c56_fast_951_720P_t10.m3u8?d
经典老剧,http://gdctyuncdnct.inter.ptqy.gitv.tv:80/tslive/c55_fast_1051_720P_t10/c55_fast_1051_720P_t10.m3u8?d
乡村剧场,http://newstreamcdnct.inter.ptqy.gitv.tv:80/tslive/c59_fast_1050_720P_t10/c59_fast_1050_720P_t10.m3u8?d
电影大片,http://newstreamcdnct.inter.ptqy.gitv.tv:80/tslive/c57_fast_738_720P_t10/c57_fast_738_720P_t10.m3u8?d
爆笑综艺,http://newstreamcdnct.inter.ptqy.gitv.tv:80/tslive/c57_fast_954_720P_t10/c57_fast_954_720P_t10.m3u8?d
智勇闯关,http://lvbaiducdnct.inter.ptqy.gitv.tv:80/tslive/c60_fast_1027_720P_t10/c60_fast_1027_720P_t10.m3u8?d
相声小品,http://newstreamcdnct.inter.ptqy.gitv.tv:80/tslive/c59_fast_1044_720P_t10/c59_fast_1044_720P_t10.m3u8?d
中国通史,http://lvbaiducdnct.inter.ptqy.gitv.tv:80/tslive/c60_fast_1029_720P_t10/c60_fast_1029_720P_t10.m3u8?d
世界历史,http://newstreamcdnct.inter.ptqy.gitv.tv:80/tslive/c60_fast_1026_720P_t10/c60_fast_1026_720P_t10.m3u8?d
传奇故事,http://newstreamcdnct.inter.ptqy.gitv.tv:80/tslive/c60_fast_1037_720P_t10/c60_fast_1037_720P_t10.m3u8?d
经典传奇,http://gdctyuncdnct.inter.ptqy.gitv.tv:80/tslive/c60_fast_1036_720P_t10/c60_fast_1036_720P_t10.m3u8?d
纪实档案,http://newstreamcdnct.inter.ptqy.gitv.tv:80/tslive/c60_fast_1034_720P_t10/c60_fast_1034_720P_t10.m3u8?d
第三调解室,http://lvbaiducdnct.inter.ptqy.gitv.tv:80/tslive/c60_fast_1033_720P_t10/c60_fast_1033_720P_t10.m3u8?d
金牌调解,http://lvbaiducdnct.inter.ptqy.gitv.tv:80/tslive/c59_fast_1039_720P_t10/c59_fast_1039_720P_t10.m3u8?d
养生堂,http://gdctyuncdnct.inter.ptqy.gitv.tv:80/tslive/c60_fast_1032_720P_t10/c60_fast_1032_720P_t10.m3u8?d
健康大问诊,http://lvbaiducdnct.inter.ptqy.gitv.tv:80/tslive/c60_fast_1035_720P_t10/c60_fast_1035_720P_t10.m3u8?d
健康养生,http://lvbaiducdnct.inter.ptqy.gitv.tv:80/tslive/c59_fast_1046_720P_t10/c59_fast_1046_720P_t10.m3u8?d































































